X1,X2,X3,X4,X5,Y
5/14/2017 7:40,18.08,64.48,0.077,220.3,21529.18033
5/14/2017 7:50,18.34,63.51,1.558,291.2,21894.29508
5/14/2017 8:00,18.6,62.01,4.917,302,22536.39344
5/14/2017 8:10,18.8,61.17,4.924,333,23203.67213
5/14/2017 8:20,18.98,60.11,4.92,382.5,23959.08197
5/14/2017 8:30,19.27,59.54,4.92,403.9,24349.37705
5/14/2017 8:40,19.42,59.24,4.922,325.5,24739.67213
5/14/2017 8:50,19.73,58.34,4.919,440.3,25457.31148
5/14/2017 9:00,19.89,58.01,2.198,439.5,25998.68852
5/14/2017 9:10,20.18,57.1,0.077,491.6,26464.52459
5/14/2017 9:20,20.67,55.14,4.705,504,26980.72131
5/14/2017 9:30,20.97,54.17,4.924,574.1,27660.59016
5/14/2017 9:40,21.41,52.2,4.919,636.7,28353.04918
5/14/2017 9:50,21.69,51.77,4.92,666.5,28995.14754
5/14/2017 10:00,22.14,49.11,4.923,692.3,29637.2459
5/14/2017 10:10,22.32,49.47,4.92,713,30153.44262
5/14/2017 10:20,22.84,48.64,4.919,720,30531.14754
5/14/2017 10:30,23.11,47.21,4.918,665.2,30782.95082
5/14/2017 10:40,23.04,47.61,4.918,608.3,31777.57377
5/14/2017 10:50,23.38,45.57,4.917,481.2,32520.39344
5/14/2017 11:00,23.62,44.44,4.733,274.7,33011.40984
5/14/2017 11:10,23.96,43.47,0.078,127.4,33187.67213
5/14/2017 11:20,24.34,42.44,0.079,72.3,33024
5/14/2017 11:30,24.7,41.57,0.076,57.89,32797.37705
5/14/2017 11:40,24.97,40.17,0.078,50.99,33099.54098
5/14/2017 11:50,25.12,40.43,0.077,49.76,33502.42623
5/14/2017 12:00,25.26,39.07,0.077,47.7,33716.45902
5/14/2017 12:10,25.77,37.9,0.077,47.07,33640.91803
5/14/2017 12:20,25.98,37.4,0.076,46.65,33628.32787
5/14/2017 12:30,26,37.8,0.076,44.66,33691.27869
5/14/2017 12:40,26.36,34.96,0.079,46.45,33590.55738
5/14/2017 12:50,26.82,32.49,0.076,48.93,33515.01639
5/14/2017 13:00,26.95,30.29,0.078,50.55,33716.45902
5/14/2017 13:10,27.27,28.59,0.078,50.91,34018.62295
5/14/2017 13:20,27.58,27.96,0.081,49.72,33766.81967
5/14/2017 13:30,27.92,26.79,0.079,50.14,33326.16393
5/14/2017 13:40,27.91,25.29,0.078,49.03,32998.81967
5/14/2017 13:50,28.23,26.79,0.081,46.86,32923.27869
5/14/2017 14:00,28.37,31.93,0.08,47.3,32935.86885
5/14/2017 14:10,27.71,37.53,0.081,48.96,33024
5/14/2017 14:20,27.27,38.93,0.078,48.93,31966.42623
5/14/2017 14:30,27.18,39.23,0.077,50.31,31475.40984
5/14/2017 14:40,27.06,39.53,0.078,55.28,31135.47541
5/14/2017 14:50,27.11,38.6,0.079,68.52,30946.62295
5/14/2017 15:00,26.95,38.43,0.081,103.9,31009.57377
5/14/2017 15:10,26.59,39,0.08,198.9,30871.08197
5/14/2017 15:20,26.41,39.3,0.079,370.1,30871.08197
5/14/2017 15:30,26.47,38.43,0.078,575.7,30971.80328
5/14/2017 15:40,26.36,38.4,0.079,710,30820.72131
5/14/2017 15:50,26.42,38.33,0.081,751,30631.86885
5/14/2017 16:00,26.51,36.36,0.081,736,30619.27869
5/14/2017 16:10,26.42,36.03,0.079,715,30380.06557
5/14/2017 16:20,26.48,35.69,0.078,686.7,30266.7541
5/14/2017 16:30,26.67,35.26,0.19,655,30279.34426
5/14/2017 16:40,26.82,34.59,4.919,632.6,30380.06557
5/14/2017 16:50,26.31,35.79,4.919,605.4,30443.01639
5/14/2017 17:00,26.17,35.49,4.922,578.7,30304.52459
5/14/2017 17:10,26.05,35.66,3.145,545.9,30128.2623
5/14/2017 17:20,26.04,35.26,1.312,512.6,29889.04918
5/14/2017 17:30,26.05,35.02,4.919,478.4,30115.67213
5/14/2017 17:40,25.8,36.22,4.919,446.3,30014.95082
5/14/2017 17:50,25.7,36.09,4.921,404.2,30228.98361
5/14/2017 18:00,25.62,34.89,4.917,378.1,30354.88525
5/14/2017 18:10,25.65,34.39,0.704,347.6,30443.01639
5/14/2017 18:20,25.76,33.42,1.553,314.4,30619.27869
5/14/2017 18:30,25.57,32.72,4.917,278.7,30782.95082
5/14/2017 18:40,25.37,33.22,4.921,248.1,31248.78689
5/14/2017 18:50,25.13,34.82,4.923,214,31815.34426
5/14/2017 19:00,25,35.82,4.919,179.3,32809.96721
5/14/2017 19:10,24.73,37.09,4.922,147.7,34849.57377
5/14/2017 19:20,24.49,37.76,4.918,117.3,38349.63934
5/14/2017 19:30,24.23,37.93,4.918,90.5,41472
5/14/2017 19:40,23.95,38.89,4.917,68.46,42277.77049
5/14/2017 19:50,23.45,40.49,4.921,42.88,42844.32787
5/14/2017 20:00,23.02,41.59,4.918,11.47,43272.39344
5/14/2017 20:10,22.74,42.46,4.916,5.785,43574.55738
5/14/2017 20:20,22.56,42.53,4.916,2.32,43700.45902
5/14/2017 20:30,22.33,44.33,4.92,0.619,44065.57377
5/14/2017 20:40,22.02,45.03,4.916,0.163,44052.98361
5/14/2017 20:50,21.79,46.03,4.922,0.063,44544
5/14/2017 21:00,21.62,46.56,4.918,0.085,44367.7377
5/14/2017 21:10,21.39,47.43,4.916,0.093,44128.52459
5/14/2017 21:20,21.03,48.43,1.239,0.119,44141.11475
5/14/2017 21:30,20.89,48.3,0.081,0.119,43889.31148
5/14/2017 21:40,20.69,48.9,0.082,0.085,43687.86885
5/14/2017 21:50,20.5,49.07,0.085,0.093,43310.16393
5/14/2017 22:00,20.45,48.53,0.081,0.104,42454.03279
5/14/2017 22:10,20.26,48.93,0.082,0.074,41220.19672
5/14/2017 22:20,19.89,50.5,0.084,0.089,40603.27869
5/14/2017 22:30,19.52,51.3,0.078,0.126,39860.45902
5/14/2017 22:40,19.31,51.63,0.082,0.104,38614.03279
5/14/2017 22:50,19.25,51.57,0.08,0.07,37380.19672
5/14/2017 23:00,19.11,51.87,0.083,0.093,36347.80328
5/14/2017 23:10,18.94,52.6,0.081,0.063,35441.31148
5/14/2017 23:20,18.94,52.9,0.081,0.122,34283.01639
5/14/2017 23:30,18.72,54.6,0.081,0.115,33250.62295
5/14/2017 23:40,18.24,56.6,0.082,0.067,32331.54098
5/14/2017 23:50,18.09,56.94,0.082,0.093,31425.04918
5/15/2017 0:00,18.03,57.84,0.081,0.1,30417.83607
5/15/2017 0:10,17.75,59.14,0.081,0.074,29662.42623
5/15/2017 0:20,17.5,59.77,0.082,0.119,29070.68852
5/15/2017 0:30,17.44,60.17,0.081,0.104,28755.93443
5/15/2017 0:40,17.25,61.41,0.08,0.096,28416
5/15/2017 0:50,16.93,62.94,0.077,0.096,27937.57377
5/15/2017 1:00,16.74,63.54,0.082,0.107,27534.68852
5/15/2017 1:10,16.55,64.51,0.078,0.133,27005.90164
5/15/2017 1:20,16.26,65.61,0.081,0.126,26905.18033
5/15/2017 1:30,16.12,65.98,0.082,0.126,26603.01639
5/15/2017 1:40,16.04,66.04,0.082,0.104,26275.67213
5/15/2017 1:50,16,66.08,0.084,0.107,25885.37705
5/15/2017 2:00,15.97,66.01,0.082,0.133,25381.77049
5/15/2017 2:10,16.07,66.04,0.083,0.089,25230.68852
5/15/2017 2:20,15.74,66.94,0.077,0.115,25167.7377
5/15/2017 2:30,15.51,67.71,0.082,0.13,24815.21311
5/15/2017 2:40,15.31,69.15,0.073,0.115,24714.4918
5/15/2017 2:50,15.32,69.31,0.073,0.059,24852.98361
5/15/2017 3:00,15.13,70.2,0.072,0.107,25054.42623
5/15/2017 3:10,14.87,70.7,0.067,0.133,25293.63934
5/15/2017 3:20,14.79,71.1,0.072,0.07,25293.63934
5/15/2017 3:30,14.71,72,0.072,0.111,26049.04918
5/15/2017 3:40,14.81,72,0.074,0.115,26049.04918
5/15/2017 3:50,14.84,71.6,0.073,0.13,25444.72131
5/15/2017 4:00,14.68,71.9,0.072,0.096,25457.31148
5/15/2017 4:10,14.51,72.5,0.065,0.115,25054.42623
5/15/2017 4:20,14.44,73.2,0.069,0.104,24878.16393
5/15/2017 4:30,14.53,73.5,0.073,0.104,24727.08197
5/15/2017 4:40,14.76,72.8,0.069,0.096,24248.65574
5/15/2017 4:50,14.79,73.1,0.069,0.082,23329.57377
5/15/2017 5:00,15.68,74.5,0.072,0.104,21995.01639
5/15/2017 5:10,16.3,78.1,0.073,0.122,21365.5082
5/15/2017 5:20,17.04,80.4,0.07,0.115,21164.06557
5/15/2017 5:30,17.55,81.7,0.068,0.133,21151.47541
5/15/2017 5:40,17.6,82.6,0.072,0.141,21629.90164
5/15/2017 5:50,17.56,83.6,0.068,0.193,22272
5/15/2017 6:00,17.42,84.1,0.07,0.352,22977.04918
5/15/2017 6:10,17.32,84.2,0.07,1.093,23531.01639
5/15/2017 6:20,17.22,84.2,0.069,2.854,24110.16393
5/15/2017 6:30,17.1,83.9,0.07,6.697,24676.72131
5/15/2017 6:40,17.15,84,0.069,10.66,24626.36066
5/15/2017 6:50,17.17,83.9,2.972,17.16,24550.81967
5/15/2017 7:00,17.21,83.7,4.924,25.21,25281.04918
5/15/2017 7:10,17.29,83.6,4.923,33.66,25772.06557
5/15/2017 7:20,17.29,82.9,4.928,43.42,26212.72131
5/15/2017 7:30,17.43,82.2,4.918,45.86,26326.03279
5/15/2017 7:40,17.54,81.6,4.918,62.59,26640.78689
5/15/2017 7:50,17.61,80.7,4.917,71.6,26917.77049
5/15/2017 8:00,17.7,80,4.918,80.6,27761.31148
5/15/2017 8:10,17.81,79.2,4.131,69.67,28831.47541
5/15/2017 8:20,18.04,78.5,4.92,127,29549.11475
5/15/2017 8:30,18.21,77.2,4.918,156.3,29939.40984
5/15/2017 8:40,18.4,76.1,4.916,142.2,30216.39344
5/15/2017 8:50,18.7,75.1,4.922,152.5,30417.83607
5/15/2017 9:00,19.05,74.3,4.922,253.2,30820.72131
5/15/2017 9:10,19.36,72.9,4.92,273.2,31173.2459
5/15/2017 9:20,19.6,71.6,4.916,438,32092.32787
5/15/2017 9:30,19.67,69.96,4.919,309.8,32809.96721
5/15/2017 9:40,19.93,69.89,4.922,541.6,32961.04918
5/15/2017 9:50,20.11,68.82,4.921,548,33401.70492
5/15/2017 10:00,20.41,67.39,4.923,433.7,33754.22951
5/15/2017 10:10,20.51,67.42,4.92,635.9,33842.36066
5/15/2017 10:20,20.57,67.76,4.923,616.3,34081.57377
5/15/2017 10:30,20.79,67.36,4.921,644.2,34220.06557
5/15/2017 10:40,20.76,67.56,4.919,705,34408.91803
5/15/2017 10:50,20.78,67.36,4.927,621,34711.08197
5/15/2017 11:00,20.87,67.69,4.926,456.3,34836.98361
5/15/2017 11:10,20.98,67.5,4.925,276.3,35202.09836
5/15/2017 11:20,20.91,67.92,4.923,190.9,35491.67213
5/15/2017 11:30,21.05,68.29,4.925,157.7,35743.47541
5/15/2017 11:40,20.83,68.59,4.924,155.9,36070.81967
5/15/2017 11:50,20.78,68.86,4.924,177.2,36133.77049
5/15/2017 12:00,20.84,69.16,4.923,267,35919.7377
5/15/2017 12:10,20.74,69.63,4.928,259.3,36196.72131
5/15/2017 12:20,20.64,69.06,4.924,255.7,36133.77049
5/15/2017 12:30,20.49,69.59,4.928,260.2,35982.68852
5/15/2017 12:40,20.46,70.4,4.925,252.4,36045.63934
5/15/2017 12:50,20.76,69.99,4.929,185.6,35630.16393
5/15/2017 13:00,20.86,69.73,4.92,172.2,35101.37705
5/15/2017 13:10,21.01,69.93,4.92,199.3,35290.22951
5/15/2017 13:20,20.65,71,4.921,199.8,35328
5/15/2017 13:30,20.37,72.2,4.918,295.7,35139.14754
5/15/2017 13:40,20.38,71.7,4.922,327.6,35302.81967
5/15/2017 13:50,20.44,71.5,4.92,266.6,35554.62295
5/15/2017 14:00,20.48,70.5,4.919,219.5,35378.36066
5/15/2017 14:10,20.72,69.66,4.922,171.6,35390.95082
5/15/2017 14:20,20.8,69.33,4.92,139.7,35315.40984
5/15/2017 14:30,20.84,68.76,4.923,112.5,35088.78689
5/15/2017 14:40,20.72,68.89,4.917,145.5,35277.63934
5/15/2017 14:50,20.79,69.33,4.921,170.4,34950.29508
5/15/2017 15:00,20.94,68.1,4.923,259.9,34308.19672
5/15/2017 15:10,21.14,67.6,4.931,435.9,34119.34426
5/15/2017 15:20,21.17,67.63,4.926,629.5,34220.06557
5/15/2017 15:30,21.35,66,4.917,731,34345.96721
5/15/2017 15:40,21.29,67.09,4.922,762,34094.16393
5/15/2017 15:50,21.19,66.79,4.917,749,33880.13115
5/15/2017 16:00,21.36,65.96,4.923,729,33552.78689
5/15/2017 16:10,21.4,63.72,4.92,701,33502.42623
5/15/2017 16:20,21.43,64.16,4.917,675.3,33552.78689
5/15/2017 16:30,21.54,63.75,4.918,649.6,33603.14754
5/15/2017 16:40,21.51,64.39,4.921,623.5,33515.01639
5/15/2017 16:50,21.68,63.82,4.922,593.9,33187.67213
5/15/2017 17:00,21.84,63.62,4.922,561,33124.72131
5/15/2017 17:10,21.82,64.52,4.922,529,32898.09836
5/15/2017 17:20,21.63,66.49,4.919,497.4,32986.22951
5/15/2017 17:30,21.52,66.56,4.93,468,33527.60656
5/15/2017 17:40,21.53,66.72,4.919,434.7,34081.57377
5/15/2017 17:50,21.42,67.79,4.914,403.6,34446.68852
5/15/2017 18:00,21.29,69.09,4.925,371.7,34245.2459
5/15/2017 18:10,21.17,69.16,4.92,338.2,33854.95082
5/15/2017 18:20,21.16,69.46,4.916,303,34257.83607
5/15/2017 18:30,20.89,71.2,4.921,267.5,34597.77049
5/15/2017 18:40,20.88,71.1,4.925,232,34811.80328
5/15/2017 18:50,20.7,70.4,4.921,199.1,35667.93443
5/15/2017 19:00,20.68,70.4,4.924,168.9,37266.88525
5/15/2017 19:10,20.64,70.4,4.924,138.7,39444.98361
5/15/2017 19:20,20.53,71.6,4.92,110.6,42265.18033
5/15/2017 19:30,20.26,74,4.92,84.4,45425.31148
5/15/2017 19:40,19.97,76.1,4.922,59.58,46155.54098
5/15/2017 19:50,19.74,78,4.922,34.79,46583.60656
5/15/2017 20:00,19.53,79.5,4.92,13.41,46671.7377
5/15/2017 20:10,19.37,80.8,4.928,6.612,46910.95082
5/15/2017 20:20,19.25,81.8,4.919,2.517,46923.54098
5/15/2017 20:30,19.12,82.2,4.923,0.652,46696.91803
5/15/2017 20:40,19.04,83.1,4.923,0.096,46432.52459
5/15/2017 20:50,18.94,83.6,4.921,0.122,45941.5082
5/15/2017 21:00,18.89,84,4.922,0.119,45337.18033
5/15/2017 21:10,18.84,84.6,4.921,0.13,45085.37705
5/15/2017 21:20,18.79,84.8,4.922,0.096,44556.59016
5/15/2017 21:30,18.72,85,4.916,0.126,44204.06557
5/15/2017 21:40,18.66,85.1,4.917,0.078,43939.67213
5/15/2017 21:50,18.63,85.1,4.921,0.089,43121.31148
5/15/2017 22:00,18.54,85.3,4.917,0.13,42290.36066
5/15/2017 22:10,18.48,85.6,4.92,0.104,41157.2459
5/15/2017 22:20,18.45,85.7,4.922,0.107,39986.36066
5/15/2017 22:30,18.46,85.7,4.92,0.126,38651.80328
5/15/2017 22:40,18.45,85.7,4.919,0.104,37808.2623
5/15/2017 22:50,18.36,85.9,4.921,0.156,36939.54098
5/15/2017 23:00,18.31,86.2,4.922,0.141,35856.78689
5/15/2017 23:10,18.23,86.3,4.919,0.111,34673.31148
5/15/2017 23:20,18.13,86.5,4.918,0.126,33792
5/15/2017 23:30,18.08,86.8,4.92,0.145,32898.09836
5/15/2017 23:40,18,87,4.921,0.122,31815.34426
5/15/2017 23:50,17.92,87,4.923,0.13,30896.2623
5/16/2017 0:00,17.93,86.7,4.92,0.152,30254.16393
5/16/2017 0:10,17.94,86.3,4.918,0.137,29549.11475
5/16/2017 0:20,17.96,85.9,4.921,0.126,28919.60656
5/16/2017 0:30,17.94,85.4,4.919,0.122,28416
5/16/2017 0:40,17.89,85.2,4.919,0.133,28063.47541
5/16/2017 0:50,17.92,84.9,4.92,0.074,27736.13115
5/16/2017 1:00,17.94,84.3,4.914,0.141,27257.70492
5/16/2017 1:10,17.91,84.1,4.916,0.13,26716.32787
5/16/2017 1:20,17.9,84.2,4.916,0.104,26640.78689
5/16/2017 1:30,17.88,84.3,4.917,0.152,26137.18033
5/16/2017 1:40,17.84,84.4,4.917,0.115,26011.27869
5/16/2017 1:50,17.79,84.6,4.917,0.152,25897.96721
5/16/2017 2:00,17.75,84.7,4.913,0.126,25721.70492
5/16/2017 2:10,17.74,85,4.916,0.122,25570.62295
5/16/2017 2:20,17.72,85.3,4.917,0.111,25255.86885
5/16/2017 2:30,17.66,85.7,4.916,0.17,25180.32787
5/16/2017 2:40,17.59,86,4.916,0.13,25255.86885
5/16/2017 2:50,17.56,85.8,4.917,0.137,25356.59016
5/16/2017 3:00,17.58,85.6,4.915,0.178,25406.95082
5/16/2017 3:10,17.58,85.8,4.912,0.1,25104.78689
5/16/2017 3:20,17.59,86.3,4.915,0.107,25041.83607
5/16/2017 3:30,17.63,86.6,4.915,0.082,25960.91803
5/16/2017 3:40,17.57,86.8,4.917,0.115,25835.01639
5/16/2017 3:50,17.46,86.7,4.915,0.126,25532.85246
5/16/2017 4:00,17.43,86.2,4.914,0.167,25306.22951
5/16/2017 4:10,17.46,85.6,4.912,0.178,24852.98361
5/16/2017 4:20,17.52,84.8,4.919,0.133,24676.72131
5/16/2017 4:30,17.65,84.2,4.916,0.126,24525.63934
5/16/2017 4:40,17.6,83.6,4.919,0.133,23946.4918
5/16/2017 4:50,17.59,83.1,4.918,0.119,22763.01639
5/16/2017 5:00,17.59,82.7,4.914,0.104,22007.60656
5/16/2017 5:10,17.57,82.6,4.913,0.156,21592.13115
5/16/2017 5:20,17.57,82.2,4.915,0.145,21252.19672
5/16/2017 5:30,17.64,81.8,4.915,0.141,21415.86885
5/16/2017 5:40,17.74,81.3,4.915,0.148,21667.67213
5/16/2017 5:50,17.83,80.6,4.912,0.3,21856.52459
5/16/2017 6:00,17.89,79.8,4.916,0.949,22750.42623
5/16/2017 6:10,17.92,79,4.918,2.865,23656.91803
5/16/2017 6:20,17.96,78.5,4.917,7.16,24324.19672
5/16/2017 6:30,18.02,78.3,4.918,14.9,24324.19672
5/16/2017 6:40,18.07,78.4,4.913,17.95,24412.32787
5/16/2017 6:50,18.12,78.7,4.919,26.18,24727.08197
5/16/2017 7:00,18.13,79,4.919,36.69,25495.08197
5/16/2017 7:10,18.16,79.2,4.917,39.63,26200.13115
5/16/2017 7:20,18.13,79.2,4.919,40.84,26527.47541
5/16/2017 7:30,18.2,78.6,4.917,44.75,26565.2459
5/16/2017 7:40,18.24,78.7,4.918,71.3,26968.13115
5/16/2017 7:50,18.26,78.6,4.918,103.4,27660.59016
5/16/2017 8:00,18.43,78.2,4.918,182.1,28264.91803
5/16/2017 8:10,18.5,77.7,4.916,193,28730.7541
5/16/2017 8:20,18.63,77.5,4.916,315,29058.09836
5/16/2017 8:30,18.81,76.4,4.92,344.4,29675.01639
5/16/2017 8:40,18.92,75.7,4.918,438.4,30065.31148
5/16/2017 8:50,19.12,75.3,4.92,466.7,30342.29508
5/16/2017 9:00,19.31,73.9,4.917,473.4,30757.77049
5/16/2017 9:10,19.38,73.1,4.92,523.1,31059.93443
5/16/2017 9:20,19.61,72.6,4.92,568.5,31739.80328
5/16/2017 9:30,19.65,72.4,4.92,598.4,32407.08197
5/16/2017 9:40,19.67,71.5,4.919,626,32658.88525
5/16/2017 9:50,19.86,70.4,4.925,655,33149.90164
5/16/2017 10:00,20.04,69.57,4.921,681.8,33842.36066
5/16/2017 10:10,20.05,69.24,4.922,706,34207.47541
5/16/2017 10:20,19.96,69.47,4.928,729,34358.55738
5/16/2017 10:30,20.03,70,4.925,741,34673.31148
5/16/2017 10:40,20.16,69.74,4.923,741,35088.78689
5/16/2017 10:50,20.14,69.6,4.926,718,35655.34426
5/16/2017 11:00,20.22,68.76,4.923,599.2,35504.2623
5/16/2017 11:10,20.24,68.5,4.924,380.2,35756.06557
5/16/2017 11:20,20.36,68.5,4.924,192.8,35907.14754
5/16/2017 11:30,20.59,67.93,4.919,119.5,36322.62295
5/16/2017 11:40,20.8,66.57,4.926,85.3,36712.91803
5/16/2017 11:50,20.62,67.53,4.928,76.5,36725.5082
5/16/2017 12:00,20.77,67.47,4.927,69.16,36423.34426
5/16/2017 12:10,20.7,66.83,4.925,66.03,36133.77049
5/16/2017 12:20,20.73,67.77,4.928,63.56,36133.77049
5/16/2017 12:30,20.83,67.47,4.925,62.11,36272.2623
5/16/2017 12:40,21.07,67,4.925,60.1,35819.01639
5/16/2017 12:50,20.93,66.9,4.926,58.08,35554.62295
5/16/2017 13:00,21.12,67.37,4.924,57.08,36033.04918
5/16/2017 13:10,20.93,66.4,4.927,56.9,36511.47541
5/16/2017 13:20,21.05,67.4,4.923,56.71,36133.77049
5/16/2017 13:30,21.23,65.77,4.921,59.97,35781.2459
5/16/2017 13:40,21.31,65.6,4.923,62.8,35806.42623
5/16/2017 13:50,21.2,65.47,4.92,65.83,35642.7541
5/16/2017 14:00,21.08,66.97,4.921,70.7,35542.03279
5/16/2017 14:10,20.99,66.3,4.918,78,35315.40984
5/16/2017 14:20,21.37,66.87,4.921,91.1,35290.22951
5/16/2017 14:30,21.4,67.47,4.923,115.6,35252.45902
5/16/2017 14:40,21.16,67.57,4.921,155,35013.2459
5/16/2017 14:50,21.11,68.84,4.926,252.2,34610.36066
5/16/2017 15:00,21.2,68.17,4.918,429.1,34585.18033
5/16/2017 15:10,21.22,67.77,4.923,584.6,34698.4918
5/16/2017 15:20,21.32,65.83,4.925,658.4,34597.77049
5/16/2017 15:30,21.21,66.46,4.924,591,33552.78689
5/16/2017 15:40,21.1,67.73,4.919,683.1,34396.32787
5/16/2017 15:50,21.18,66.83,4.919,748,34144.52459
5/16/2017 16:00,21.16,67.16,4.919,685.9,33376.52459
5/16/2017 16:10,21.07,67.63,4.919,678.6,33074.36066
5/16/2017 16:20,21.04,67.93,4.918,643.3,33540.19672
5/16/2017 16:30,21.16,67.29,4.921,629.1,33678.68852
5/16/2017 16:40,21.08,67.19,4.92,595.2,33867.54098
5/16/2017 16:50,21.12,66.49,4.928,518.5,33754.22951
5/16/2017 17:00,20.88,66.46,4.921,537.6,33741.63934
5/16/2017 17:10,20.84,65.92,4.917,485.5,33590.55738
5/16/2017 17:20,20.82,67.32,4.922,370,33615.7377
5/16/2017 17:30,20.81,66.29,4.917,403.2,33817.18033
5/16/2017 17:40,20.83,65.76,4.929,231,33930.4918
5/16/2017 17:50,20.64,66.76,4.919,274.5,34043.80328
5/16/2017 18:00,20.64,66.69,4.925,307.2,34270.42623
5/16/2017 18:10,20.84,65.75,4.923,266.1,34383.7377
5/16/2017 18:20,20.87,63.89,4.921,191.9,34685.90164
5/16/2017 18:30,20.77,65.59,4.92,192.6,35000.65574
5/16/2017 18:40,20.65,64.59,4.926,173.1,35328
5/16/2017 18:50,20.69,65.49,4.919,135.2,35844.19672
5/16/2017 19:00,20.46,65.79,4.924,113.5,36914.36066
5/16/2017 19:10,20.56,64.59,4.924,97.9,38815.47541
5/16/2017 19:20,20.71,62.25,4.916,68.35,41774.16393
5/16/2017 19:30,20.6,64.35,4.917,50.2,44732.85246
5/16/2017 19:40,20.28,65.55,4.919,33.69,45752.65574
5/16/2017 19:50,20.22,64.75,4.919,20.94,46205.90164
5/16/2017 20:00,20.1,65.52,4.928,10.54,46533.2459
5/16/2017 20:10,20.01,65.09,4.923,4.763,46709.5082
5/16/2017 20:20,19.84,65.05,4.918,1.542,46608.78689
5/16/2017 20:30,19.76,65.82,4.926,0.363,46294.03279
5/16/2017 20:40,19.67,66.08,4.92,0.082,46193.31148
5/16/2017 20:50,19.59,67.69,4.922,0.1,45714.88525
5/16/2017 21:00,19.51,68.09,4.919,0.044,45110.55738
5/16/2017 21:10,19.46,70.1,4.924,0.07,44972.06557
5/16/2017 21:20,19.34,71.1,4.923,0.063,44758.03279
5/16/2017 21:30,19.26,71.3,4.921,0.096,44141.11475
5/16/2017 21:40,19.23,72.1,4.924,0.063,43385.70492
5/16/2017 21:50,19.17,72.5,4.926,0.074,43070.95082
5/16/2017 22:00,19.19,72.6,4.918,0.137,42441.44262
5/16/2017 22:10,19.27,73.1,4.918,0.126,41736.39344
5/16/2017 22:20,19.29,74.7,4.922,0.078,40427.01639
5/16/2017 22:30,19.14,75,4.92,0.096,39608.65574
5/16/2017 22:40,19.08,75.6,4.92,0.126,38651.80328
5/16/2017 22:50,19.12,77.6,4.922,0.089,37329.83607
5/16/2017 23:00,19,79.5,4.916,0.122,35944.91803
5/16/2017 23:10,18.84,80,4.916,0.085,34774.03279
5/16/2017 23:20,18.78,80.3,4.916,0.096,33615.7377
5/16/2017 23:30,18.73,80.9,4.917,0.126,32507.80328
5/16/2017 23:40,18.62,81.3,4.917,0.13,31626.4918
5/16/2017 23:50,18.49,82.1,4.92,0.156,30732.59016
5/17/2017 0:00,18.23,83.2,4.914,0.089,30128.2623
5/17/2017 0:10,18.17,83.9,4.916,0.122,29259.54098
5/17/2017 0:20,18.14,84.3,4.919,0.07,28617.44262
5/17/2017 0:30,18.09,84.9,4.913,0.148,28038.29508
5/17/2017 0:40,18.08,85.5,4.918,0.141,27799.08197
5/17/2017 0:50,17.99,86,4.917,0.122,27207.34426
5/17/2017 1:00,17.89,86.2,4.914,0.107,26577.83607
5/17/2017 1:10,17.7,85.8,4.92,0.115,26502.29508
5/17/2017 1:20,17.72,85,4.918,0.148,26086.81967
5/17/2017 1:30,17.88,85,4.917,0.141,25772.06557
5/17/2017 1:40,17.82,85,4.915,0.089,25583.21311
5/17/2017 1:50,17.68,84.9,4.917,0.137,25709.11475
5/17/2017 2:00,17.13,84.9,4.914,0.096,25633.57377
5/17/2017 2:10,16.85,85.2,4.917,0.1,25482.4918
5/17/2017 2:20,16.66,85.3,4.922,0.107,25331.40984
5/17/2017 2:30,16.56,85.3,4.916,0.115,25167.7377
5/17/2017 2:40,16.38,85.5,4.92,0.156,25255.86885
5/17/2017 2:50,16.16,85.7,4.922,0.119,25255.86885
5/17/2017 3:00,16.06,85.9,4.917,0.145,25281.04918
5/17/2017 3:10,16.82,87.4,4.917,0.126,25180.32787
5/17/2017 3:20,17.33,86,4.914,0.185,25344
5/17/2017 3:30,17.32,86.1,4.915,0.152,26326.03279
5/17/2017 3:40,17.24,86.1,4.917,0.115,25910.55738
5/17/2017 3:50,17.1,86.2,4.915,0.096,25620.98361
5/17/2017 4:00,16.99,86.1,4.917,0.107,25444.72131
5/17/2017 4:10,16.94,85.9,4.917,0.1,25532.85246
5/17/2017 4:20,16.85,85.7,4.915,0.07,25331.40984
5/17/2017 4:30,16.9,85.7,4.915,0.159,24865.57377
5/17/2017 4:40,16.95,85.5,4.916,0.115,24047.21311
5/17/2017 4:50,16.99,85.4,4.914,0.152,22662.29508
5/17/2017 5:00,17.02,85.2,4.917,0.122,21780.98361
5/17/2017 5:10,17.02,85,4.917,0.1,21227.01639
5/17/2017 5:20,17.16,84.9,4.913,0.133,21264.78689
5/17/2017 5:30,17.3,84.5,4.917,0.1,21227.01639
5/17/2017 5:40,17.59,84.5,4.915,0.122,21227.01639
5/17/2017 5:50,17.62,84.5,4.915,0.226,21491.40984
5/17/2017 6:00,17.62,84.7,4.918,0.497,22423.08197
5/17/2017 6:10,17.6,84.8,4.917,1.116,23719.86885
5/17/2017 6:20,17.65,84.9,4.916,2.858,24286.42623
5/17/2017 6:30,17.72,85.1,4.914,6.654,24462.68852
5/17/2017 6:40,17.8,85.2,4.918,6.25,24550.81967
5/17/2017 6:50,17.81,85.5,4.915,11.28,24563.40984
5/17/2017 7:00,17.83,85.8,4.915,20.47,25029.2459
